chapter;name;category;key;pageNumber;_id;description;serie;thumbnail;amount;userCreator;price;timeFirstPublished
10;Battleship Potemkin 110;["60f6423e8947a20489a96051"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe15;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 110;60cabc7f27a131004cceabca;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0af;95;Wed Jul 21 2021 11:10:54 GMT+0700 (Indochina Time)
14;Battleship Potemkin 114;["60f6423e8947a20489a9605f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe16;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 114;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b0;31;null
18;Battleship Potemkin 118;["60f6423e8947a20489a9605f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe17;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 118;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b0;77;null
22;Battleship Potemkin 122;["60f6423e8947a20489a9605f"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe18;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 122;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b0;69;Mon Jul 19 2021 20:55:07 GMT+0700 (Indochina Time)
26;Battleship Potemkin 126;["60f6423e8947a20489a9605f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe19;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 126;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b0;96;Tue Jul 20 2021 02:23:20 GMT+0700 (Indochina Time)
30;Battleship Potemkin 130;["60f6423e8947a20489a9605f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe1a;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 130;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b0;5;Wed Jul 21 2021 03:26:57 GMT+0700 (Indochina Time)
34;Battleship Potemkin 134;["60f6423e8947a20489a9605f"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe1b;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 134;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b0;29;null
38;Battleship Potemkin 138;["60f6423e8947a20489a9605f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe1c;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 138;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b0;37;null
42;Battleship Potemkin 142;["60f6423e8947a20489a9605f"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe1d;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 142;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b0;60;null
46;Battleship Potemkin 146;["60f6423e8947a20489a9605f"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe1e;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 146;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b0;11;null
50;Battleship Potemkin 150;["60f6423e8947a20489a9605f"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe1f;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 150;60cabc7f27a131004cceabcb;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b0;35;null
54;Battleship Potemkin 154;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe20;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 154;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b1;61;Wed Jul 21 2021 12:38:46 GMT+0700 (Indochina Time)
58;Battleship Potemkin 158;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe21;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 158;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b1;42;null
62;Battleship Potemkin 162;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe22;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 162;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b1;28;null
66;Battleship Potemkin 166;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe23;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 166;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b1;6;null
2;Battleship Potemkin 12;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe24;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 12;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b1;52;null
6;Battleship Potemkin 16;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe25;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 16;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b1;13;Tue Jul 20 2021 04:40:11 GMT+0700 (Indochina Time)
10;Battleship Potemkin 110;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe26;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 110;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b1;3;Wed Jul 21 2021 08:37:58 GMT+0700 (Indochina Time)
14;Battleship Potemkin 114;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe27;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 114;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b1;71;null
18;Battleship Potemkin 118;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe28;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 118;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b1;68;Mon Jul 19 2021 02:22:52 GMT+0700 (Indochina Time)
22;Battleship Potemkin 122;["60f6423e8947a20489a96052","60f6423e8947a20489a96051","60f6423e8947a20489a96055"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe29;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 122;60cabc7f27a131004cceabcc;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b1;75;null
26;Battleship Potemkin 126;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe2a;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 126;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b2;94;Wed Jul 21 2021 10:05:05 GMT+0700 (Indochina Time)
30;Battleship Potemkin 130;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe2b;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 130;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b2;27;null
34;Battleship Potemkin 134;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe2c;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 134;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b2;32;null
38;Battleship Potemkin 138;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe2d;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 138;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b2;81;null
42;Battleship Potemkin 142;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe2e;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 142;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b2;18;null
46;Battleship Potemkin 146;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe2f;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 146;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b2;89;Tue Jul 20 2021 13:35:30 GMT+0700 (Indochina Time)
50;Battleship Potemkin 150;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe30;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 150;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b2;12;null
54;Battleship Potemkin 154;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe31;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 154;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b2;71;Tue Jul 20 2021 05:51:57 GMT+0700 (Indochina Time)
58;Battleship Potemkin 158;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe32;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 158;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b2;38;null
62;Battleship Potemkin 162;["60f6423e8947a20489a9608e","60f6423e8947a20489a96082"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe33;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 162;60cabc7f27a131004cceabcd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b2;27;Tue Jul 20 2021 22:59:44 GMT+0700 (Indochina Time)
66;Battleship Potemkin 166;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe34;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 166;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b3;97;null
2;Battleship Potemkin 12;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe35;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 12;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b3;33;Mon Jul 19 2021 03:43:38 GMT+0700 (Indochina Time)
6;Battleship Potemkin 16;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe36;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 16;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b3;45;null
10;Battleship Potemkin 110;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe37;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 110;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b3;1;Tue Jul 20 2021 09:00:21 GMT+0700 (Indochina Time)
14;Battleship Potemkin 114;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe38;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 114;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b3;67;null
18;Battleship Potemkin 118;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe39;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 118;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b3;63;null
22;Battleship Potemkin 122;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe3a;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 122;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b3;67;Tue Jul 20 2021 17:27:32 GMT+0700 (Indochina Time)
26;Battleship Potemkin 126;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe3b;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 126;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b3;49;null
30;Battleship Potemkin 130;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe3c;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 130;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b3;63;Wed Jul 21 2021 02:18:10 GMT+0700 (Indochina Time)
34;Battleship Potemkin 134;["60f6423e8947a20489a96052","60f6423e8947a20489a96053"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe3d;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 134;60cabc7f27a131004cceabce;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b3;4;null
38;Battleship Potemkin 138;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe3e;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 138;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b4;61;null
42;Battleship Potemkin 142;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe3f;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 142;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b4;88;null
46;Battleship Potemkin 146;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe40;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 146;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b4;15;Tue Jul 20 2021 11:01:03 GMT+0700 (Indochina Time)
50;Battleship Potemkin 150;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe41;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 150;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b4;48;null
54;Battleship Potemkin 154;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc8b27a131004ccebe42;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 154;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60cabc8c27a131004ccec0b4;77;Mon Jul 19 2021 00:16:08 GMT+0700 (Indochina Time)
58;Battleship Potemkin 158;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc8b27a131004ccebe43;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 158;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60cabc8c27a131004ccec0b4;70;Mon Jul 19 2021 21:58:18 GMT+0700 (Indochina Time)
62;Battleship Potemkin 162;["60f6423e8947a20489a9607f","60f6423e8947a20489a9607e","60f6423e8947a20489a96071"];read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc8b27a131004ccebe44;A fixture in the critical canon almost since its premiere, Sergei Eisenstein’s film about a 1905 naval mutiny was revolutionary in both form and content. for episode 162;60cabc7f27a131004cceabcf;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60cabc8c27a131004ccec0b4;8;null
